timestamp_s,accel_x_mps2,accel_y_mps2,gyro_z_radps,velocity_kmh,heading_rad
19.140,0.0763,-0.5161,0.09744,36.891,2.07979
19.160,-0.8067,0.0724,0.09671,36.849,2.08183
19.180,0.2639,-2.4244,0.12141,36.952,2.08386
19.200,0.4419,-3.9288,0.11025,36.493,2.08588
19.220,-0.3767,0.1949,0.11858,36.432,2.08791
19.240,-1.4326,-0.4820,0.11853,36.569,2.08992
19.260,-0.4608,-2.8723,0.09829,36.504,2.09193
19.280,-0.3776,-1.2237,0.09791,36.229,2.09393
19.300,-1.8123,0.9885,0.08696,36.288,2.09593
19.320,-0.5320,-0.1196,0.11330,36.348,2.09793
19.340,-0.3200,-2.8284,0.08194,36.300,2.09991
19.360,0.6019,-2.3482,0.11860,36.091,2.10190
19.380,0.4723,-2.0846,0.12158,35.957,2.10387
19.400,-0.4028,-1.5258,0.10592,35.901,2.10584
19.420,0.9559,-2.9497,0.08389,35.743,2.10781
19.440,1.7112,-3.4550,0.11127,35.398,2.10977
19.460,-0.3426,-2.1238,0.09890,35.259,2.11172
19.480,-0.4997,-1.2470,0.12039,35.248,2.11367
19.500,-0.5078,-1.5737,0.08789,35.157,2.11561
19.520,-1.0617,-0.5475,0.11034,35.143,2.11755
19.540,-1.7114,0.3424,0.07739,35.158,2.11948
19.560,-2.3656,3.3817,0.11428,35.320,2.12140
19.580,-2.1859,1.6842,0.10774,35.716,2.12332
19.600,-0.6724,-1.5154,0.11521,35.848,2.12523
19.620,2.7365,-5.0046,0.08898,35.595,2.12714
19.640,1.7402,-3.7208,0.11279,35.117,2.12904
19.660,-0.8404,-0.5958,0.09309,35.100,2.13094
19.680,-0.6619,-1.5210,0.08526,35.113,2.13283
19.700,-0.5379,-0.7205,0.08145,34.904,2.13471
19.720,-0.4660,-1.0471,0.08883,34.953,2.13659
19.740,-0.5664,-1.6701,0.08918,34.815,2.13846
19.760,-0.0737,-0.4994,0.12974,34.887,2.14033
19.780,-1.2672,-0.6112,0.09881,34.829,2.14219
19.800,0.1665,-1.5469,0.09969,34.900,2.14405
19.820,0.7095,-2.9051,0.10690,34.586,2.14590
19.840,0.0393,-0.6232,0.10924,34.507,2.14774
19.860,0.2994,-2.7269,0.08752,34.481,2.14958
19.880,-1.1087,-0.9535,0.09288,34.224,2.15141
19.900,-1.6059,1.1116,0.12288,34.563,2.15323
19.920,-1.4494,0.8577,0.08694,34.466,2.15505
19.940,-0.9549,-0.0117,0.08719,34.716,2.15686
19.960,0.1681,-1.2400,0.06989,34.596,2.15867
19.980,-1.6813,0.3740,0.11555,34.555,2.16047
20.000,-1.3630,1.8525,0.10441,34.768,2.16227
20.020,-0.8811,0.4011,0.06759,34.823,2.16406
20.040,-1.0316,0.0776,0.07174,34.857,2.16584
20.060,0.5057,-1.5747,0.08466,34.905,2.16762
20.080,1.0958,-1.6850,0.12701,34.659,2.16939
20.100,-0.0034,-1.8224,0.07251,34.589,2.17116
20.120,-0.2507,-1.2001,0.14134,34.417,2.17291
20.140,-0.3491,-0.8173,0.09323,34.452,2.17467
20.160,0.4482,-0.9078,0.07382,34.355,2.17641
20.180,-0.3843,0.3362,0.06913,34.347,2.17816
20.200,-0.4516,-0.7263,0.10937,34.333,2.17989
20.220,0.2288,-0.2610,0.06157,34.326,2.18162
20.240,-0.2207,-1.5739,0.08534,34.320,2.18334
20.260,1.0064,-2.1099,0.10333,34.202,2.18506
20.280,0.3615,-2.9156,0.06317,34.013,2.18677
20.300,-0.8617,0.5488,0.09206,33.893,2.18847
20.320,-1.2852,1.3716,0.06606,34.086,2.19017
20.340,-1.5874,0.5221,0.10771,34.153,2.19186
20.360,-2.2989,1.0144,0.07189,34.259,2.19355
20.380,-0.7966,0.5825,0.09974,34.507,2.19523
20.400,0.4928,-0.4270,0.11589,34.295,2.19690
20.420,-0.8359,-1.5100,0.10032,34.387,2.19857
20.440,0.2120,-2.1971,0.08592,34.193,2.20023
20.460,-0.2974,-0.6034,0.08680,34.133,2.20188
20.480,-3.0118,1.3913,0.06990,34.220,2.20353
20.500,-0.4385,0.1998,0.08524,34.511,2.20517
20.520,0.1388,-1.2809,0.10662,34.370,2.20681
20.540,-0.5633,0.0932,0.10044,34.353,2.20844
20.560,-0.7001,-0.4296,0.06514,34.561,2.21006
20.580,0.6049,-1.6540,0.11363,34.293,2.21168
20.600,-0.8637,-0.4465,0.06680,34.358,2.21329
20.620,0.4482,-1.1149,0.06173,34.303,2.21489
20.640,-0.2985,-0.7299,0.08554,34.144,2.21649
20.660,-1.3650,0.2859,0.10269,34.170,2.21808
20.680,-0.9948,-0.9630,0.09114,34.278,2.21966
20.700,-1.2771,-0.8459,0.03996,34.113,2.22124
20.720,-0.9838,-0.0466,0.09392,34.182,2.22281
20.740,1.2200,-1.1048,0.06656,34.213,2.22438
20.760,-0.8913,-0.6874,0.08340,33.989,2.22594
20.780,-2.7453,1.9550,0.09619,34.269,2.22749
20.800,-0.5115,-0.4283,0.11231,34.465,2.22904
20.820,0.3112,-2.0056,0.07832,34.310,2.23058
20.840,-0.8730,-0.2818,0.07898,34.205,2.23211
20.860,-1.2377,-0.3807,0.08149,34.344,2.23364
20.880,0.9118,-3.2810,0.09616,34.254,2.23516
20.900,0.5276,-1.2576,0.05065,33.923,2.23667
20.920,-1.6673,0.9335,0.06478,34.112,2.23818
20.940,-1.9137,0.5280,0.03795,34.114,2.23968
20.960,-2.4135,1.7980,0.10647,34.457,2.24118
20.980,-1.2814,0.1362,0.07983,34.521,2.24267
21.000,-2.7739,2.9204,0.07085,34.556,2.24415
21.020,-2.2855,1.9326,0.10019,35.073,2.24562
21.040,-0.1150,-1.5645,0.06657,35.042,2.24709
21.060,0.2039,-0.9329,0.07666,34.871,2.24855
21.080,-1.2565,0.6817,0.09508,34.912,2.25001
21.100,-0.5942,-0.6114,0.06830,35.117,2.25146
21.120,1.1100,-2.6080,0.09774,34.907,2.25290
21.140,-0.1240,-1.4468,0.09704,34.743,2.25434
21.160,1.7751,-2.8885,0.07190,34.824,2.25577
21.180,2.4722,-4.4415,0.07606,34.249,2.25719
21.200,-0.4393,-0.7144,0.08602,34.052,2.25861
21.220,-0.4640,-0.5997,0.06376,34.195,2.26001
21.240,0.9994,-2.4371,0.04834,34.090,2.26142
21.260,-0.7314,-0.0792,0.07948,33.797,2.26281
21.280,-0.8917,-0.1704,0.06228,34.143,2.26420
21.300,0.7858,-2.8861,0.06094,33.890,2.26559
21.320,0.3269,-1.1223,0.06597,33.795,2.26696
21.340,0.3145,-0.7199,0.05350,33.728,2.26833
21.360,-0.5241,-0.4314,0.06302,33.743,2.26970
21.380,-0.3176,-1.3453,0.03178,33.677,2.27105
21.400,-0.4761,-1.4622,0.09173,33.662,2.27240
21.420,-0.8871,-0.3282,0.06996,33.673,2.27374
21.440,-0.6711,-0.5073,0.05717,33.657,2.27508
21.460,0.8404,-3.0905,0.05722,33.674,2.27641
21.480,0.4099,-2.4801,0.08136,33.245,2.27773
21.500,0.5082,-1.4986,0.06901,33.325,2.27905
21.520,2.8391,-4.1305,0.07244,33.072,2.28036
21.540,0.9340,-0.8928,0.03699,32.682,2.28166
21.560,-0.5368,-1.0169,0.04715,32.931,2.28296
21.580,0.8935,-2.2386,0.07962,32.699,2.28424
21.600,-0.0202,-1.8649,0.07080,32.732,2.28553
21.620,0.5122,-1.6398,0.10900,32.593,2.28680
21.640,0.0367,-1.8636,0.05680,32.471,2.28807
21.660,-0.0125,-0.8535,0.07957,32.558,2.28933
21.680,0.4453,-0.9090,0.03919,32.369,2.29059
21.700,-0.8759,0.2544,0.03481,32.436,2.29184
21.720,-2.0374,1.0840,0.05518,32.505,2.29308
21.740,-1.4933,0.6895,0.04940,32.714,2.29431
21.760,-1.3703,0.0632,0.04904,32.654,2.29554
21.780,-2.9261,2.1844,0.06962,32.842,2.29676
21.800,-2.7515,3.4535,0.06353,33.152,2.29797
21.820,-2.2189,1.4819,0.06264,33.437,2.29918
21.840,-0.6590,0.4500,0.08927,33.543,2.30038
21.860,-2.9003,2.9660,0.06894,33.624,2.30157
21.880,-4.6829,4.4403,0.03602,34.137,2.30276
21.900,-1.9344,0.9391,0.08081,34.538,2.30394
21.920,-1.2839,-0.1775,0.07668,34.400,2.30511
21.940,-1.2089,0.7525,0.05068,34.567,2.30628
21.960,-0.4060,0.2419,0.07768,34.675,2.30744
21.980,-0.6425,0.2070,0.07531,34.688,2.30859
22.000,-0.1974,0.2836,0.05036,34.716,2.30973
22.020,-1.5825,0.4505,0.05500,34.803,2.31087
22.040,0.1255,-3.0904,0.07893,34.972,2.31200
22.060,-0.3675,-0.5078,0.03074,35.011,2.31313
22.080,-1.8107,1.3034,0.05454,35.073,2.31424
22.100,-1.9783,1.5946,0.03349,35.323,2.31535
22.120,-1.2224,0.1457,0.02997,35.380,2.31646
22.140,-2.3366,1.5990,0.06581,35.478,2.31755
22.160,-2.6063,1.8030,0.11344,35.657,2.31864
22.180,-2.7864,1.5876,0.11195,35.951,2.31973
22.200,-1.2225,0.8184,0.10312,36.172,2.32080
22.220,-0.5830,0.2502,0.05547,36.239,2.32187
22.240,0.2314,-1.2817,0.02427,36.277,2.32293
22.260,0.7836,-1.2552,0.09462,36.057,2.32399
22.280,0.4248,-1.6383,0.04007,36.109,2.32503
22.300,2.0660,-2.0946,0.09083,35.923,2.32607
22.320,0.3585,-0.9568,0.05270,35.738,2.32711
22.340,-0.8331,-0.4195,0.05422,35.855,2.32813
22.360,-0.2195,0.0431,0.05967,35.837,2.32915
22.380,-0.3300,-0.4515,0.06027,35.922,2.33016
22.400,-1.1909,0.5007,0.06279,35.809,2.33117
22.420,-1.3723,0.7130,0.01505,36.026,2.33217
22.440,-1.2352,1.8028,0.06968,36.051,2.33316
22.460,-1.4964,1.7359,0.05012,36.265,2.33414
22.480,-1.0417,0.7068,0.06263,36.386,2.33512
22.500,-0.0073,-1.2724,0.05180,36.416,2.33609
22.520,0.3785,-1.6328,0.04396,36.330,2.33705
22.540,-1.0712,0.4070,0.06903,36.336,2.33800
22.560,-0.9751,1.3470,0.06304,36.485,2.33895
22.580,-0.4524,-0.3076,0.06233,36.610,2.33989
22.600,-0.6481,-0.8921,0.05677,36.395,2.34083
22.620,-1.1028,1.0645,0.03359,36.580,2.34175
22.640,-0.3651,-0.3311,0.05259,36.541,2.34267
22.660,-0.4199,-0.5503,0.02762,36.688,2.34359
22.680,-0.7685,-0.7032,0.06780,36.562,2.34449
22.700,0.1748,-0.2101,0.01663,36.677,2.34539
22.720,-0.1382,-1.1057,0.03576,36.534,2.34628
22.740,0.3924,0.0005,-0.01576,36.557,2.34717
22.760,0.6079,-1.1538,0.02279,36.504,2.34804
22.780,1.0878,-0.4667,0.04603,36.452,2.34891
22.800,0.8752,-0.9270,0.03720,36.350,2.34977
22.820,1.8487,-2.2417,0.03612,36.322,2.35063
22.840,0.7943,-1.1118,0.07797,36.009,2.35148
22.860,-1.9910,1.6232,0.04491,36.167,2.35232
22.880,-0.7438,-0.0946,0.03058,36.340,2.35315
22.900,1.3700,-2.2594,0.03372,36.260,2.35398
22.920,1.6284,-1.7218,0.05776,36.012,2.35480
22.940,-0.7172,0.4405,0.03591,35.896,2.35561
22.960,-1.9165,1.6133,0.03258,36.066,2.35642
22.980,0.0491,-0.5338,0.05678,36.179,2.35721
23.000,-1.2264,0.3629,0.04322,36.125,2.35800
23.020,0.3340,-0.1808,0.02460,36.286,2.35879
23.040,2.0582,-2.3856,0.05668,36.099,2.35956
23.060,-0.5042,-0.2424,0.04854,35.988,2.36033
23.080,0.0032,0.2909,0.04357,36.074,2.36109
23.100,0.3495,-0.1493,0.06063,36.057,2.36185
23.120,3.1357,-3.4625,0.07064,35.951,2.36259
23.140,1.2073,-1.9328,0.05826,35.498,2.36333
23.160,-0.5707,1.6202,0.05341,35.619,2.36406
23.180,0.7910,-1.8790,0.03586,35.677,2.36479
23.200,0.2989,-1.4903,0.02459,35.364,2.36551
23.220,-0.0085,0.0367,0.07248,35.472,2.36622
23.240,-0.7607,-0.6444,0.03303,35.469,2.36692
23.260,-1.7916,1.1393,0.03435,35.519,2.36762
23.280,-0.3558,0.8791,0.05462,35.690,2.36831
23.300,-0.2864,-0.0349,0.05662,35.556,2.36899
23.320,-0.9570,1.3198,0.04510,35.685,2.36966
23.340,-1.8214,0.4374,0.05214,35.808,2.37033
23.360,-2.5031,1.7206,0.05122,35.945,2.37099
23.380,-1.9194,1.4179,0.03795,36.239,2.37164
23.400,-0.5494,-0.6678,0.04284,36.358,2.37228
23.420,-0.8706,0.1478,0.06093,36.257,2.37292
23.440,-0.3607,0.6083,0.05002,36.581,2.37355
23.460,2.0394,-2.0328,0.04903,36.381,2.37417
23.480,1.9614,-1.2189,0.00802,36.298,2.37479
23.500,0.5114,-0.9482,0.03574,36.124,2.37540
23.520,-1.3270,0.7293,0.04486,36.106,2.37600
23.540,-2.6674,1.3800,0.00376,36.301,2.37659
23.560,-1.7499,1.8524,0.04923,36.534,2.37718
23.580,-0.0703,-0.0523,0.03279,36.618,2.37776
23.600,0.8148,-0.5952,0.03938,36.508,2.37833
23.620,0.4404,-0.6997,0.02231,36.408,2.37889
23.640,0.0609,0.2431,-0.00538,36.300,2.37945
23.660,-0.7746,0.3871,0.01501,36.471,2.38000
23.680,-0.3150,-0.1381,0.04038,36.308,2.38054
23.700,-0.5681,0.3848,0.00490,36.464,2.38107
23.720,-0.0081,-0.3690,0.04350,36.458,2.38160
23.740,-1.7398,1.2711,0.01990,36.489,2.38212
23.760,-0.6870,0.7187,0.01710,36.761,2.38263
23.780,-1.3351,0.1147,0.03429,36.675,2.38314
23.800,0.4408,0.1075,0.05051,36.975,2.38363
23.820,2.3278,-1.6146,0.03070,36.721,2.38412
23.840,1.7673,-2.4811,0.04619,36.572,2.38461
23.860,2.3434,-1.2614,-0.00045,36.288,2.38508
23.880,-0.0490,-0.6538,0.06092,36.154,2.38555
23.900,-1.1553,1.1157,0.03155,36.259,2.38601
23.920,-0.5668,1.1931,0.05355,36.392,2.38646
23.940,-0.9559,0.7867,0.04460,36.447,2.38691
23.960,1.2875,-0.7358,0.02395,36.495,2.38735
23.980,2.0746,-2.2418,0.06012,36.284,2.38778
24.000,1.2760,-0.8235,0.01360,36.045,2.38820
24.020,-1.4210,0.7158,0.03754,36.100,2.38862
24.040,-1.2071,0.5261,0.06810,36.342,2.38903
24.060,0.8602,-1.9521,-0.00358,36.277,2.38943
24.080,1.9854,-2.3403,0.02555,36.048,2.38982
24.100,2.0612,-1.4076,0.05921,35.772,2.39021
24.120,-1.3337,0.4069,0.06514,35.650,2.39059
24.140,-1.5263,1.0375,-0.00650,35.934,2.39096
24.160,0.9683,-0.4676,0.01594,35.897,2.39132
24.180,1.1810,-1.5958,0.02430,35.710,2.39168
24.200,0.7549,-0.9598,0.01235,35.600,2.39203
24.220,0.3786,-0.2430,0.00179,35.513,2.39237
24.240,0.7479,-0.3510,0.03989,35.561,2.39270
24.260,1.5481,-2.1262,0.05084,35.442,2.39303
24.280,1.1903,-0.7067,0.01172,35.282,2.39335
24.300,-0.0962,0.3428,0.03505,35.248,2.39366
24.320,-1.3127,0.1232,0.04010,35.332,2.39396
24.340,-1.1361,1.7209,0.04318,35.462,2.39426
24.360,-0.8071,-0.0951,0.01226,35.561,2.39455
24.380,1.9643,-2.5005,0.00506,35.478,2.39483
24.400,2.0771,-2.2889,0.01215,35.173,2.39511
24.420,0.9300,-0.2544,0.05306,35.029,2.39537
24.440,0.1861,-1.2784,0.01584,35.081,2.39563
24.460,0.5328,-0.7887,0.00198,34.841,2.39588
24.480,1.1926,-0.4672,-0.00583,34.886,2.39613
24.500,1.3444,-0.7582,0.02923,34.780,2.39637
24.520,1.5302,-2.7530,0.02497,34.675,2.39660
24.540,-1.5669,1.2230,-0.00132,34.877,2.39682
24.560,-2.0617,1.5678,0.02713,34.916,2.39703
24.580,-0.2202,0.3763,0.00180,35.163,2.39724
24.600,-0.1268,0.3350,0.00556,34.993,2.39744
24.620,-1.6707,1.6430,0.01051,35.197,2.39763
24.640,2.5279,-1.7193,-0.01828,35.361,2.39782
24.660,3.1713,-2.1163,0.00027,34.822,2.39799
24.680,-1.9614,0.9522,-0.01366,34.806,2.39816
24.700,-2.3416,2.0683,0.01678,35.083,2.39832
24.720,-1.1924,-0.7011,0.03723,35.223,2.39848
24.740,0.8420,-0.6817,0.04454,35.144,2.39863
24.760,1.2332,-1.0584,0.03419,35.102,2.39877
24.780,0.5093,-0.8202,0.03784,34.867,2.39890
24.800,1.6157,-1.7460,0.00684,34.905,2.39902
24.820,2.1575,-2.4032,0.02993,34.582,2.39914
24.840,0.3232,-0.0530,0.03687,34.399,2.39925
24.860,-0.7071,1.1415,-0.02981,34.600,2.39935
24.880,4.3793,1.7248,-0.00152,34.597,2.39945
24.900,0.1542,-0.7666,0.01014,34.531,2.39953
24.920,-2.0218,3.0617,0.06467,34.512,2.39961
24.940,-3.6333,2.7290,0.01717,35.006,2.39969
24.960,-0.6908,0.5550,-0.03653,35.192,2.39975
24.980,-0.0456,0.5733,-0.00757,35.053,2.39981
25.000,-1.8440,1.6594,0.03343,35.353,2.39986
25.020,0.0975,1.1702,0.02187,35.337,2.39990
25.040,-0.2435,0.5075,0.01950,35.470,2.39994
25.060,1.7371,-1.2333,0.01961,35.364,2.39996
25.080,-0.0008,-0.0122,0.02765,35.195,2.39998
25.100,-0.2925,-0.1341,-0.01863,35.340,2.39999
25.120,1.1184,-1.4705,-0.00096,35.201,2.40000
25.140,-0.2222,0.5035,-0.02171,35.061,2.40000
25.160,0.3966,-0.3284,0.00209,35.222,2.39999
25.180,2.9969,-2.0240,-0.04246,35.013,2.39997
25.200,0.5478,-0.1695,0.01940,34.758,2.39994
25.220,1.3772,-1.0063,0.00954,34.856,2.39991
25.240,2.4556,-2.7044,0.02732,34.503,2.39987
25.260,1.0627,-1.3474,0.06071,34.368,2.39982
25.280,1.2364,-1.9781,0.00803,34.302,2.39977
25.300,1.7884,-2.4832,-0.01631,34.060,2.39971
25.320,0.3021,-0.7104,0.00606,33.859,2.39963
25.340,-0.8199,0.9981,0.02526,33.978,2.39956
25.360,1.6422,-0.9148,0.01485,34.031,2.39947
25.380,1.0636,-0.5535,0.00562,33.861,2.39938
25.400,-1.9659,1.0042,-0.04347,33.956,2.39928
25.420,-0.6506,-0.1844,0.01670,34.230,2.39917
25.440,0.5289,-1.1085,-0.01666,33.999,2.39906
25.460,-1.4087,1.7743,-0.03233,34.010,2.39893
25.480,-1.8080,2.6810,0.00423,34.366,2.39880
25.500,-0.3849,1.1796,0.01943,34.476,2.39867
25.520,-0.5712,1.1614,-0.01634,34.622,2.39852
25.540,1.1751,-1.5825,-0.01614,34.586,2.39837
25.560,-0.3516,0.7392,-0.02713,34.442,2.39821
25.580,-0.9778,1.4274,0.00906,34.648,2.39804
25.600,-0.0742,0.9623,-0.03234,34.766,2.39786
25.620,0.2764,0.0962,-0.02809,34.757,2.39768
25.640,2.2158,-1.6064,-0.02228,34.673,2.39749
25.660,1.1793,-1.6453,0.00186,34.358,2.39729
25.680,0.6545,-0.2989,0.02206,34.386,2.39709
25.700,0.3106,-0.2893,-0.01967,34.262,2.39688
25.720,-0.2946,0.2346,-0.02529,34.238,2.39666
25.740,-0.7679,1.5739,-0.01352,34.359,2.39643
25.760,-0.7804,1.7462,-0.00087,34.506,2.39619
25.780,-3.0961,2.6449,0.00889,34.636,2.39595
25.800,-2.9861,2.5417,-0.00228,35.042,2.39570
25.820,-0.7823,0.1506,-0.03641,35.251,2.39544
25.840,2.0112,-1.3375,-0.03347,35.117,2.39518
25.860,-1.0805,1.7146,-0.02614,34.970,2.39491
25.880,-1.8369,1.4252,-0.01072,35.389,2.39463
25.900,0.4304,-0.8626,-0.00005,35.269,2.39434
25.920,-1.1855,2.0134,0.01739,35.262,2.39405
25.940,-3.6977,3.3024,-0.01618,35.576,2.39374
25.960,-1.3382,1.9426,-0.00307,35.884,2.39343
25.980,0.1321,-0.2922,0.01000,35.875,2.39312
26.000,1.1726,-1.5935,-0.03677,35.918,2.39279
26.020,2.3853,-1.8409,-0.02346,35.624,2.39246
26.040,1.3669,-0.9115,-0.00096,35.460,2.39212
26.060,0.7380,-1.1891,-0.01232,35.395,2.39177
26.080,-0.0287,-0.0949,-0.07148,35.393,2.39142
26.100,0.1041,-0.3666,-0.04180,35.335,2.39106
26.120,-1.6469,2.4895,-0.01881,35.363,2.39069
26.140,-3.2933,2.6832,-0.01687,35.757,2.39031
26.160,-0.1320,0.9577,-0.03306,35.841,2.38993
26.180,0.4361,-0.0836,0.00518,35.897,2.38954
26.200,1.1011,0.3346,-0.02178,35.897,2.38914
26.220,-1.7215,0.1962,0.01276,35.866,2.38873
26.240,-0.2116,-0.0682,-0.02577,36.088,2.38832
26.260,0.9543,-1.5394,-0.04498,35.909,2.38789
26.280,1.8905,-2.0217,-0.02576,35.887,2.38747
26.300,1.3853,-1.1164,-0.00953,35.690,2.38703
26.320,0.4241,0.3835,-0.04325,35.705,2.38659
26.340,-0.4469,0.8536,0.04082,35.727,2.38614
26.360,-2.3280,2.3898,-0.05576,35.892,2.38568
26.380,-1.3123,0.9462,-0.01292,36.108,2.38521
26.400,-5.3252,1.0701,0.02024,36.227,2.38474
26.420,-2.5209,2.5336,-0.01089,36.519,2.38426
26.440,-1.4258,1.8991,-0.03288,36.805,2.38377
26.460,-0.4714,0.4664,-0.06262,36.862,2.38327
26.480,1.7408,-0.9855,-0.02313,36.929,2.38277
26.500,1.9818,-1.2002,0.00767,36.581,2.38226
26.520,-0.3656,0.6795,-0.04656,36.638,2.38174
26.540,1.9120,-2.2894,-0.00877,36.637,2.38122
26.560,2.7386,-1.6579,0.00762,36.333,2.38069
26.580,-0.0782,0.2672,-0.00513,36.256,2.38015
26.600,0.5881,-0.0859,-0.00329,36.428,2.37960
26.620,0.1903,-0.1264,-0.02310,36.205,2.37904
26.640,-1.8686,2.0239,-0.01169,36.438,2.37848
26.660,0.5996,0.1134,-0.04312,36.523,2.37791
26.680,0.4231,0.2401,-0.01589,36.482,2.37734
26.700,-0.3475,0.9016,-0.02777,36.457,2.37675
26.720,0.6812,-0.4214,-0.05573,36.606,2.37616
26.740,-0.4285,0.7689,-0.02201,36.348,2.37556
26.760,-1.0767,0.9294,-0.07244,36.716,2.37496
26.780,1.4063,-1.7387,-0.03171,36.569,2.37434
26.800,0.2339,0.0361,-0.04111,36.432,2.37372
26.820,-0.9875,2.3106,-0.02990,36.651,2.37309
26.840,-1.5257,1.6953,-0.04495,36.794,2.37246
26.860,-2.3094,2.3634,-0.00931,37.032,2.37182
26.880,-1.0174,1.2480,-0.02728,37.220,2.37117
26.900,1.9826,-0.4746,-0.02732,37.288,2.37051
26.920,1.9824,-1.1212,-0.03725,37.058,2.36984
26.940,0.4598,0.0990,-0.01706,36.973,2.36917
26.960,-0.1948,0.9354,-0.00850,37.009,2.36849
26.980,2.3595,-2.1113,-0.02983,37.006,2.36781
27.000,1.1054,-1.2830,-0.04609,36.636,2.36711
27.020,-1.6619,3.1342,-0.03881,36.824,2.36641
27.040,-2.1092,2.6437,-0.02359,37.136,2.36570
27.060,0.1181,0.4209,-0.06502,37.400,2.36499
27.080,0.8629,0.7065,-0.03297,37.216,2.36426
27.100,2.0358,-0.8811,-0.03317,37.295,2.36353
27.120,0.8340,-1.2447,-0.03681,36.912,2.36280
27.140,0.4482,0.3343,-0.00445,37.216,2.36205
27.160,2.2144,-0.9811,-0.03631,36.867,2.36130
27.180,-1.1074,0.7914,-0.04359,36.941,2.36054
27.200,-2.0605,2.8251,-0.03959,37.150,2.35977
27.220,-1.7865,2.1204,-0.03895,37.383,2.35900
27.240,1.2088,-1.1029,-0.06746,37.445,2.35822
27.260,1.0775,-0.9416,0.00639,37.188,2.35743
27.280,0.9733,0.2016,-0.01811,37.170,2.35663
27.300,-0.0663,-0.0272,-0.03626,37.121,2.35583
27.320,-1.2154,1.3186,-0.05155,37.188,2.35502
27.340,-2.0095,2.0404,-0.05917,37.366,2.35420
27.360,-1.9863,3.0110,-0.03831,37.485,2.35338
27.380,-2.2110,2.6626,-0.05298,37.867,2.35255
27.400,0.4054,0.0036,-0.04700,37.986,2.35171
27.420,-1.0928,1.0159,-0.01463,37.916,2.35086
27.440,-0.3743,1.6094,-0.04520,38.209,2.35001
27.460,0.7006,-0.0592,-0.03922,38.152,2.34915
27.480,0.6295,1.2628,-0.01728,38.203,2.34828
27.500,2.0495,-1.6427,-0.04960,38.236,2.34741
27.520,2.6008,-2.0679,-0.03795,37.823,2.34652
27.540,-0.4360,-0.5004,-0.04708,37.873,2.34564
27.560,0.3611,0.3844,-0.00524,37.925,2.34474
27.580,0.6037,0.2420,-0.07385,37.887,2.34384
27.600,2.1927,-1.0745,-0.04209,37.862,2.34293
27.620,1.6183,-0.8899,-0.04331,37.630,2.34201
27.640,-0.1962,1.4164,-0.07443,37.645,2.34108
27.660,-0.5902,1.2278,-0.03575,37.916,2.34015
27.680,1.0858,-0.7336,-0.01362,37.884,2.33921
27.700,1.3633,-0.3025,-0.02071,37.790,2.33827
27.720,-0.6989,1.4098,-0.02295,37.681,2.33731
27.740,-0.4453,1.0284,-0.04262,38.044,2.33635
27.760,0.4354,0.0170,-0.07377,37.800,2.33538
27.780,-0.6170,2.1163,-0.03545,37.952,2.33441
27.800,-1.4708,2.0683,-0.07053,37.972,2.33343
27.820,-2.5602,3.2393,-0.04666,38.318,2.33244
27.840,0.2578,1.9182,-0.02621,38.554,2.33144
27.860,1.7725,-0.6898,-0.05872,38.538,2.33044
27.880,0.4238,0.7446,-0.05958,38.260,2.32943
27.900,-1.5282,2.9311,-0.07302,38.518,2.32841
27.920,0.5101,0.0615,-0.06251,38.780,2.32739
27.940,0.4747,-0.2370,-0.07106,38.581,2.32636
27.960,0.8486,-0.7427,-0.03746,38.715,2.32532
27.980,2.2166,-1.7434,-0.03116,38.571,2.32427
28.000,2.1685,-0.9783,-0.10655,38.431,2.32322
28.020,0.9887,0.0890,-0.04156,38.142,2.32216
28.040,-0.2724,1.2436,-0.08114,38.310,2.32109
28.060,0.1835,0.7932,-0.02506,38.358,2.32002
28.080,-1.4748,1.7597,-0.04642,38.447,2.31894
28.100,-0.8400,1.9362,-0.03778,38.709,2.31785
28.120,-0.3567,1.6543,-0.04090,38.829,2.31676
28.140,-1.0037,1.9281,-0.04481,38.934,2.31566
28.160,0.6652,0.0201,-0.05071,39.069,2.31455
28.180,2.1619,-0.1407,-0.03292,38.878,2.31343
28.200,1.7040,-1.7715,-0.03935,38.872,2.31231
28.220,1.5210,-1.1808,-0.04001,38.654,2.31118
28.240,0.8417,0.2112,-0.01745,38.492,2.31005
28.260,0.2951,1.5397,-0.07785,38.476,2.30890
28.280,-2.1309,2.9759,-0.04744,38.667,2.30775
28.300,-0.2339,1.1082,-0.06794,39.037,2.30660
28.320,0.8176,-0.9796,-0.07101,38.842,2.30543
28.340,1.0525,0.1053,-0.05306,38.873,2.30426
28.360,0.0989,0.0968,-0.03183,38.861,2.30308
28.380,-0.6376,1.5259,-0.07789,38.956,2.30190
28.400,-0.3027,1.1042,-0.06088,39.060,2.30071
28.420,2.2446,-0.0072,-0.07792,39.126,2.29951
28.440,1.0288,0.1157,-0.08712,38.951,2.29830
28.460,-0.3746,1.6961,-0.05308,39.023,2.29709
28.480,-0.3400,0.4077,-0.04724,39.183,2.29587
28.500,-0.9105,1.4085,-0.01849,39.091,2.29465
28.520,-1.6295,2.1144,-0.07573,39.447,2.29342
28.540,1.6610,-0.8141,-0.07000,39.405,2.29218
28.560,0.5704,0.2762,-0.07426,39.290,2.29093
28.580,0.3555,0.7020,-0.03495,39.344,2.28968
